Year,Region,Gender,Age_Group,Environment,Population
2016,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Female,5-9,Rural,8959.0
2016,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Female,5-9,Rural,17496.0
2016,"Mardin, Batman, Şırnak, Siirt-TRC3",Female,5-9,Rural,26148.0
2016,"Samsun, Tokat, Çorum, Amasya-TR83",Female,5-9,Rural,11693.0
2016,"Şanlıurfa, Diyarbakır-TRC2",Female,5-9,Rural,0.0
2016,"Tekirdağ, Edirne, Kırklareli-TR21",Female,5-9,Rural,3483.0
2016,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,5-9,Rural,8548.0
2016,"Van, Muş, Bitlis, Hakkari-TRB2",Female,5-9,Rural,29256.0
2016,"Zonguldak, Karabük, Bartın-TR81",Female,5-9,Rural,10145.0
2017,"Adana, Mersin-TR62",Female,5-9,Rural,0.0
2017,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,5-9,Rural,27401.0
2017,Ankara-TR51,Female,5-9,Rural,0.0
2017,"Antalya, Isparta, Burdur-TR61",Female,5-9,Rural,4998.0
2017,"Aydın, Denizli, Muğla-TR32",Female,5-9,Rural,0.0
2017,"Balıkesir, Çanakkale-TR22",Female,5-9,Rural,4360.0
2017,"Bursa, Eskişehir, Bilecik-TR41",Female,5-9,Rural,857.0
2017,"Erzurum, Erzincan, Bayburt-TRA1",Female,5-9,Rural,3777.0
2017,"Gaziantep, Adıyaman, Kilis-TRC1",Female,5-9,Rural,10374.0
2017,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,5-9,Rural,4528.0
2017,İstanbul-TR10,Female,5-9,Rural,0.0
2017,İzmir-TR31,Female,5-9,Rural,0.0
2017,"Kastamonu, Çankırı, Sinop-TR82",Female,5-9,Rural,5492.0
2017,"Kayseri, Sivas, Yozgat-TR72",Female,5-9,Rural,8979.0
2017,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Female,5-9,Rural,16078.0
2017,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Female,5-9,Rural,7999.0
2017,"Konya, Karaman-TR52",Female,5-9,Rural,2035.0
2017,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Female,5-9,Rural,8423.0
2017,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Female,5-9,Rural,16951.0
2017,"Mardin, Batman, Şırnak, Siirt-TRC3",Female,5-9,Rural,25591.0
2017,"Samsun, Tokat, Çorum, Amasya-TR83",Female,5-9,Rural,11068.0
2017,"Şanlıurfa, Diyarbakır-TRC2",Female,5-9,Rural,0.0
2017,"Tekirdağ, Edirne, Kırklareli-TR21",Female,5-9,Rural,3295.0
2017,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,5-9,Rural,7536.0
2017,"Van, Muş, Bitlis, Hakkari-TRB2",Female,5-9,Rural,28241.0
2017,"Zonguldak, Karabük, Bartın-TR81",Female,5-9,Rural,9597.0
2018,"Adana, Mersin-TR62",Female,5-9,Rural,0.0
2018,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,5-9,Rural,27455.0
2018,Ankara-TR51,Female,5-9,Rural,0.0
2018,"Antalya, Isparta, Burdur-TR61",Female,5-9,Rural,4944.0
2018,"Aydın, Denizli, Muğla-TR32",Female,5-9,Rural,0.0
2018,"Balıkesir, Çanakkale-TR22",Female,5-9,Rural,4408.0
2018,"Bursa, Eskişehir, Bilecik-TR41",Female,5-9,Rural,840.0
2018,"Erzurum, Erzincan, Bayburt-TRA1",Female,5-9,Rural,2556.0
2018,"Gaziantep, Adıyaman, Kilis-TRC1",Female,5-9,Rural,10159.0
2018,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,5-9,Rural,4603.0
2018,İstanbul-TR10,Female,5-9,Rural,0.0
2018,İzmir-TR31,Female,5-9,Rural,0.0
2018,"Kastamonu, Çankırı, Sinop-TR82",Female,5-9,Rural,6285.0
2018,"Kayseri, Sivas, Yozgat-TR72",Female,5-9,Rural,8848.0
2018,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Female,5-9,Rural,16405.0
2018,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Female,5-9,Rural,7909.0
2018,"Konya, Karaman-TR52",Female,5-9,Rural,1986.0
2018,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Female,5-9,Rural,10218.0
2018,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Female,5-9,Rural,16686.0
2018,"Mardin, Batman, Şırnak, Siirt-TRC3",Female,5-9,Rural,24724.0
2018,"Samsun, Tokat, Çorum, Amasya-TR83",Female,5-9,Rural,11235.0
2018,"Şanlıurfa, Diyarbakır-TRC2",Female,5-9,Rural,0.0
2018,"Tekirdağ, Edirne, Kırklareli-TR21",Female,5-9,Rural,3342.0
2018,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,5-9,Rural,10239.0
2018,"Van, Muş, Bitlis, Hakkari-TRB2",Female,5-9,Rural,26762.0
2018,"Zonguldak, Karabük, Bartın-TR81",Female,5-9,Rural,9520.0
2019,"Adana, Mersin-TR62",Female,5-9,Rural,0.0
2019,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,5-9,Rural,26543.0
2019,Ankara-TR51,Female,5-9,Rural,0.0
2019,"Antalya, Isparta, Burdur-TR61",Female,5-9,Rural,4649.0
2019,"Aydın, Denizli, Muğla-TR32",Female,5-9,Rural,0.0
2019,"Balıkesir, Çanakkale-TR22",Female,5-9,Rural,4390.0
2019,"Bursa, Eskişehir, Bilecik-TR41",Female,5-9,Rural,750.0
2019,"Erzurum, Erzincan, Bayburt-TRA1",Female,5-9,Rural,2191.0
2019,"Gaziantep, Adıyaman, Kilis-TRC1",Female,5-9,Rural,9602.0
2019,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,5-9,Rural,4263.0
2019,İstanbul-TR10,Female,5-9,Rural,0.0
2019,İzmir-TR31,Female,5-9,Rural,0.0
2019,"Kastamonu, Çankırı, Sinop-TR82",Female,5-9,Rural,4809.0
2019,"Kayseri, Sivas, Yozgat-TR72",Female,5-9,Rural,8006.0
2019,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Female,5-9,Rural,15065.0
2019,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Female,5-9,Rural,7580.0
2019,"Konya, Karaman-TR52",Female,5-9,Rural,1804.0
2019,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Female,5-9,Rural,8273.0
2019,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Female,5-9,Rural,15980.0
2019,"Mardin, Batman, Şırnak, Siirt-TRC3",Female,5-9,Rural,24232.0
2019,"Samsun, Tokat, Çorum, Amasya-TR83",Female,5-9,Rural,10293.0
2019,"Şanlıurfa, Diyarbakır-TRC2",Female,5-9,Rural,0.0
2019,"Tekirdağ, Edirne, Kırklareli-TR21",Female,5-9,Rural,3180.0
2019,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,5-9,Rural,7639.0
2019,"Van, Muş, Bitlis, Hakkari-TRB2",Female,5-9,Rural,25937.0
2019,"Zonguldak, Karabük, Bartın-TR81",Female,5-9,Rural,8781.0
2020,"Adana, Mersin-TR62",Female,5-9,Rural,0.0
2020,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,5-9,Rural,25768.0
2020,Ankara-TR51,Female,5-9,Rural,0.0
2020,"Antalya, Isparta, Burdur-TR61",Female,5-9,Rural,4544.0
2020,"Aydın, Denizli, Muğla-TR32",Female,5-9,Rural,0.0
2020,"Balıkesir, Çanakkale-TR22",Female,5-9,Rural,4399.0
2020,"Bursa, Eskişehir, Bilecik-TR41",Female,5-9,Rural,719.0
2020,"Erzurum, Erzincan, Bayburt-TRA1",Female,5-9,Rural,1998.0
2020,"Gaziantep, Adıyaman, Kilis-TRC1",Female,5-9,Rural,9294.0
2020,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,5-9,Rural,4005.0
2020,İstanbul-TR10,Female,5-9,Rural,0.0
2020,İzmir-TR31,Female,5-9,Rural,0.0
2020,"Kastamonu, Çankırı, Sinop-TR82",Female,5-9,Rural,4505.0
2020,"Kayseri, Sivas, Yozgat-TR72",Female,5-9,Rural,7434.0
2020,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Female,5-9,Rural,14418.0
2020,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Female,5-9,Rural,7374.0
2020,"Konya, Karaman-TR52",Female,5-9,Rural,1783.0
2020,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Female,5-9,Rural,7780.0
2020,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Female,5-9,Rural,15374.0
2020,"Mardin, Batman, Şırnak, Siirt-TRC3",Female,5-9,Rural,23686.0
2020,"Samsun, Tokat, Çorum, Amasya-TR83",Female,5-9,Rural,9098.0
2020,"Şanlıurfa, Diyarbakır-TRC2",Female,5-9,Rural,0.0
2020,"Tekirdağ, Edirne, Kırklareli-TR21",Female,5-9,Rural,3081.0
2020,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,5-9,Rural,6976.0
2020,"Van, Muş, Bitlis, Hakkari-TRB2",Female,5-9,Rural,25274.0
2020,"Zonguldak, Karabük, Bartın-TR81",Female,5-9,Rural,8371.0
2021,"Adana, Mersin-TR62",Female,5-9,Rural,0.0
2021,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,5-9,Rural,24506.0
2021,Ankara-TR51,Female,5-9,Rural,0.0
2021,"Antalya, Isparta, Burdur-TR61",Female,5-9,Rural,4350.0
2021,"Aydın, Denizli, Muğla-TR32",Female,5-9,Rural,0.0
2021,"Balıkesir, Çanakkale-TR22",Female,5-9,Rural,4418.0
2021,"Bursa, Eskişehir, Bilecik-TR41",Female,5-9,Rural,658.0
2021,"Erzurum, Erzincan, Bayburt-TRA1",Female,5-9,Rural,1769.0
2021,"Gaziantep, Adıyaman, Kilis-TRC1",Female,5-9,Rural,8872.0
2021,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,5-9,Rural,4002.0
2021,İstanbul-TR10,Female,5-9,Rural,0.0
2021,İzmir-TR31,Female,5-9,Rural,0.0
2021,"Kastamonu, Çankırı, Sinop-TR82",Female,5-9,Rural,4210.0
2021,"Kayseri, Sivas, Yozgat-TR72",Female,5-9,Rural,6982.0
2021,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Female,5-9,Rural,13679.0
2021,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Female,5-9,Rural,7339.0
2021,"Konya, Karaman-TR52",Female,5-9,Rural,1742.0
2021,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Female,5-9,Rural,7540.0
2021,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Female,5-9,Rural,15027.0
2021,"Mardin, Batman, Şırnak, Siirt-TRC3",Female,5-9,Rural,22820.0
2021,"Samsun, Tokat, Çorum, Amasya-TR83",Female,5-9,Rural,8563.0
2021,"Şanlıurfa, Diyarbakır-TRC2",Female,5-9,Rural,0.0
2021,"Tekirdağ, Edirne, Kırklareli-TR21",Female,5-9,Rural,2954.0
2021,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,5-9,Rural,6493.0
2021,"Van, Muş, Bitlis, Hakkari-TRB2",Female,5-9,Rural,24296.0
2021,"Zonguldak, Karabük, Bartın-TR81",Female,5-9,Rural,7879.0
2022,"Adana, Mersin-TR62",Female,5-9,Rural,0.0
2022,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,5-9,Rural,22904.0
2022,Ankara-TR51,Female,5-9,Rural,0.0
2022,"Antalya, Isparta, Burdur-TR61",Female,5-9,Rural,4128.0
2022,"Aydın, Denizli, Muğla-TR32",Female,5-9,Rural,0.0
2022,"Balıkesir, Çanakkale-TR22",Female,5-9,Rural,4351.0
2022,"Bursa, Eskişehir, Bilecik-TR41",Female,5-9,Rural,607.0
2022,"Erzurum, Erzincan, Bayburt-TRA1",Female,5-9,Rural,1678.0
2022,"Gaziantep, Adıyaman, Kilis-TRC1",Female,5-9,Rural,8239.0
2022,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,5-9,Rural,3832.0
2022,İstanbul-TR10,Female,5-9,Rural,0.0
2022,İzmir-TR31,Female,5-9,Rural,0.0
2022,"Kastamonu, Çankırı, Sinop-TR82",Female,5-9,Rural,3821.0
2022,"Kayseri, Sivas, Yozgat-TR72",Female,5-9,Rural,6525.0
2022,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Female,5-9,Rural,13033.0
2022,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Female,5-9,Rural,7260.0
2022,"Konya, Karaman-TR52",Female,5-9,Rural,1623.0
2022,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Female,5-9,Rural,7137.0
2022,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Female,5-9,Rural,14239.0
2022,"Mardin, Batman, Şırnak, Siirt-TRC3",Female,5-9,Rural,22281.0
2022,"Samsun, Tokat, Çorum, Amasya-TR83",Female,5-9,Rural,7681.0
2022,"Şanlıurfa, Diyarbakır-TRC2",Female,5-9,Rural,0.0
2022,"Tekirdağ, Edirne, Kırklareli-TR21",Female,5-9,Rural,2786.0
2022,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,5-9,Rural,6137.0
2022,"Van, Muş, Bitlis, Hakkari-TRB2",Female,5-9,Rural,23105.0
2022,"Zonguldak, Karabük, Bartın-TR81",Female,5-9,Rural,7190.0
2023,"Adana, Mersin-TR62",Female,5-9,Rural,0.0
2023,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,5-9,Rural,22152.0
2023,Ankara-TR51,Female,5-9,Rural,0.0
2023,"Antalya, Isparta, Burdur-TR61",Female,5-9,Rural,4012.0
2023,"Aydın, Denizli, Muğla-TR32",Female,5-9,Rural,0.0
2023,"Balıkesir, Çanakkale-TR22",Female,5-9,Rural,4377.0
2023,"Bursa, Eskişehir, Bilecik-TR41",Female,5-9,Rural,617.0
2023,"Erzurum, Erzincan, Bayburt-TRA1",Female,5-9,Rural,2053.0
2023,"Gaziantep, Adıyaman, Kilis-TRC1",Female,5-9,Rural,9056.0
2023,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,5-9,Rural,4161.0
2023,İstanbul-TR10,Female,5-9,Rural,0.0
2023,İzmir-TR31,Female,5-9,Rural,0.0
2023,"Kastamonu, Çankırı, Sinop-TR82",Female,5-9,Rural,4497.0
2023,"Kayseri, Sivas, Yozgat-TR72",Female,5-9,Rural,6769.0
2023,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Female,5-9,Rural,13872.0
2023,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Female,5-9,Rural,7344.0
2023,"Konya, Karaman-TR52",Female,5-9,Rural,1611.0
2023,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Female,5-9,Rural,7636.0
2023,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Female,5-9,Rural,14133.0
2023,"Mardin, Batman, Şırnak, Siirt-TRC3",Female,5-9,Rural,21822.0
2023,"Samsun, Tokat, Çorum, Amasya-TR83",Female,5-9,Rural,8340.0
2023,"Şanlıurfa, Diyarbakır-TRC2",Female,5-9,Rural,0.0
2023,"Tekirdağ, Edirne, Kırklareli-TR21",Female,5-9,Rural,2858.0
2023,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,5-9,Rural,7859.0
2023,"Van, Muş, Bitlis, Hakkari-TRB2",Female,5-9,Rural,22067.0
2023,"Zonguldak, Karabük, Bartın-TR81",Female,5-9,Rural,7346.0
2024,"Adana, Mersin-TR62",Female,5-9,Rural,0.0
2024,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,5-9,Rural,20181.0
2024,Ankara-TR51,Female,5-9,Rural,0.0
2024,"Antalya, Isparta, Burdur-TR61",Female,5-9,Rural,3751.0
2024,"Aydın, Denizli, Muğla-TR32",Female,5-9,Rural,0.0
2024,"Balıkesir, Çanakkale-TR22",Female,5-9,Rural,4150.0
2024,"Bursa, Eskişehir, Bilecik-TR41",Female,5-9,Rural,556.0
2024,"Erzurum, Erzincan, Bayburt-TRA1",Female,5-9,Rural,1513.0
2024,"Gaziantep, Adıyaman, Kilis-TRC1",Female,5-9,Rural,8614.0
2024,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,5-9,Rural,3784.0
2024,İstanbul-TR10,Female,5-9,Rural,0.0
2024,İzmir-TR31,Female,5-9,Rural,0.0
2024,"Kastamonu, Çankırı, Sinop-TR82",Female,5-9,Rural,3703.0
2024,"Kayseri, Sivas, Yozgat-TR72",Female,5-9,Rural,5621.0
2024,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Female,5-9,Rural,12193.0
2024,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Female,5-9,Rural,7003.0
2024,"Konya, Karaman-TR52",Female,5-9,Rural,1536.0
2024,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Female,5-9,Rural,6116.0
2024,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Female,5-9,Rural,12935.0
2024,"Mardin, Batman, Şırnak, Siirt-TRC3",Female,5-9,Rural,20146.0
2024,"Samsun, Tokat, Çorum, Amasya-TR83",Female,5-9,Rural,7493.0
2024,"Şanlıurfa, Diyarbakır-TRC2",Female,5-9,Rural,0.0
2024,"Tekirdağ, Edirne, Kırklareli-TR21",Female,5-9,Rural,2544.0
2024,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,5-9,Rural,5903.0
2024,"Van, Muş, Bitlis, Hakkari-TRB2",Female,5-9,Rural,20083.0
2024,"Zonguldak, Karabük, Bartın-TR81",Female,5-9,Rural,6486.0
2025,"Adana, Mersin-TR62",Female,5-9,Rural,0.0
2025,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,5-9,Rural,18220.0
2025,Ankara-TR51,Female,5-9,Rural,0.0
2025,"Antalya, Isparta, Burdur-TR61",Female,5-9,Rural,3601.0
2025,"Aydın, Denizli, Muğla-TR32",Female,5-9,Rural,0.0
2025,"Balıkesir, Çanakkale-TR22",Female,5-9,Rural,4112.0
2025,"Bursa, Eskişehir, Bilecik-TR41",Female,5-9,Rural,499.0
2025,"Erzurum, Erzincan, Bayburt-TRA1",Female,5-9,Rural,1350.0
2025,"Gaziantep, Adıyaman, Kilis-TRC1",Female,5-9,Rural,8128.0
2025,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,5-9,Rural,3361.0
2025,İstanbul-TR10,Female,5-9,Rural,0.0
2025,İzmir-TR31,Female,5-9,Rural,0.0
2025,"Kastamonu, Çankırı, Sinop-TR82",Female,5-9,Rural,3445.0
2025,"Kayseri, Sivas, Yozgat-TR72",Female,5-9,Rural,5352.0
2025,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Female,5-9,Rural,11427.0
2025,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Female,5-9,Rural,6739.0
2025,"Konya, Karaman-TR52",Female,5-9,Rural,1367.0
2025,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Female,5-9,Rural,5457.0
2025,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Female,5-9,Rural,12324.0
2025,"Mardin, Batman, Şırnak, Siirt-TRC3",Female,5-9,Rural,19096.0
2025,"Samsun, Tokat, Çorum, Amasya-TR83",Female,5-9,Rural,6908.0
2025,"Şanlıurfa, Diyarbakır-TRC2",Female,5-9,Rural,0.0
2025,"Tekirdağ, Edirne, Kırklareli-TR21",Female,5-9,Rural,2413.0
2025,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,5-9,Rural,5397.0
2025,"Van, Muş, Bitlis, Hakkari-TRB2",Female,5-9,Rural,18795.0
2025,"Zonguldak, Karabük, Bartın-TR81",Female,5-9,Rural,6064.0
2007,"Adana, Mersin-TR62",Female,5-9,Urban,121773.0
2007,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,5-9,Urban,32912.0
2007,Ankara-TR51,Female,5-9,Urban,155262.0
2007,"Antalya, Isparta, Burdur-TR61",Female,5-9,Urban,59991.0
2007,"Aydın, Denizli, Muğla-TR32",Female,5-9,Urban,47965.0
2007,"Balıkesir, Çanakkale-TR22",Female,5-9,Urban,29086.0
2007,"Bursa, Eskişehir, Bilecik-TR41",Female,5-9,Urban,102235.0
2007,"Erzurum, Erzincan, Bayburt-TRA1",Female,5-9,Urban,30738.0
2007,"Gaziantep, Adıyaman, Kilis-TRC1",Female,5-9,Urban,103758.0
2007,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,5-9,Urban,81309.0
2007,İstanbul-TR10,Female,5-9,Urban,441937.0
2007,İzmir-TR31,Female,5-9,Urban,105386.0
2007,"Kastamonu, Çankırı, Sinop-TR82",Female,5-9,Urban,14304.0
2007,"Kayseri, Sivas, Yozgat-TR72",Female,5-9,Urban,71833.0
2007,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Female,5-9,Urban,38842.0
2007,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Female,5-9,Urban,78597.0
2007,"Konya, Karaman-TR52",Female,5-9,Urban,72651.0
2007,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Female,5-9,Urban,46808.0
2007,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Female,5-9,Urban,67113.0
2007,"Mardin, Batman, Şırnak, Siirt-TRC3",Female,5-9,Urban,83340.0
2007,"Samsun, Tokat, Çorum, Amasya-TR83",Female,5-9,Urban,65763.0
2007,"Şanlıurfa, Diyarbakır-TRC2",Female,5-9,Urban,116595.0
2007,"Tekirdağ, Edirne, Kırklareli-TR21",Female,5-9,Urban,33539.0
2007,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,5-9,Urban,56163.0
2007,"Van, Muş, Bitlis, Hakkari-TRB2",Female,5-9,Urban,61815.0
2007,"Zonguldak, Karabük, Bartın-TR81",Female,5-9,Urban,17808.0
2008,"Adana, Mersin-TR62",Female,5-9,Urban,133346.0
2008,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,5-9,Urban,30800.0
2008,Ankara-TR51,Female,5-9,Urban,162962.0
2008,"Antalya, Isparta, Burdur-TR61",Female,5-9,Urban,64970.0
2008,"Aydın, Denizli, Muğla-TR32",Female,5-9,Urban,53571.0
2008,"Balıkesir, Çanakkale-TR22",Female,5-9,Urban,28749.0
2008,"Bursa, Eskişehir, Bilecik-TR41",Female,5-9,Urban,108810.0
2008,"Erzurum, Erzincan, Bayburt-TRA1",Female,5-9,Urban,30071.0
2008,"Gaziantep, Adıyaman, Kilis-TRC1",Female,5-9,Urban,104839.0
2008,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,5-9,Urban,80520.0
2008,İstanbul-TR10,Female,5-9,Urban,496856.0
2008,İzmir-TR31,Female,5-9,Urban,111957.0
2008,"Kastamonu, Çankırı, Sinop-TR82",Female,5-9,Urban,14208.0
2008,"Kayseri, Sivas, Yozgat-TR72",Female,5-9,Urban,74213.0
2008,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Female,5-9,Urban,38026.0
2008,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Female,5-9,Urban,101214.0
2008,"Konya, Karaman-TR52",Female,5-9,Urban,70960.0
2008,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Female,5-9,Urban,46216.0
2008,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Female,5-9,Urban,65586.0
2008,"Mardin, Batman, Şırnak, Siirt-TRC3",Female,5-9,Urban,81032.0
2008,"Samsun, Tokat, Çorum, Amasya-TR83",Female,5-9,Urban,65597.0
2008,"Şanlıurfa, Diyarbakır-TRC2",Female,5-9,Urban,122256.0
2008,"Tekirdağ, Edirne, Kırklareli-TR21",Female,5-9,Urban,33062.0
2008,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,5-9,Urban,52869.0
2008,"Van, Muş, Bitlis, Hakkari-TRB2",Female,5-9,Urban,59168.0
2008,"Zonguldak, Karabük, Bartın-TR81",Female,5-9,Urban,17729.0
2009,"Adana, Mersin-TR62",Female,5-9,Urban,131464.0
2009,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,5-9,Urban,29941.0
2009,Ankara-TR51,Female,5-9,Urban,162571.0
2009,"Antalya, Isparta, Burdur-TR61",Female,5-9,Urban,65527.0
2009,"Aydın, Denizli, Muğla-TR32",Female,5-9,Urban,53885.0
2009,"Balıkesir, Çanakkale-TR22",Female,5-9,Urban,28652.0
2009,"Bursa, Eskişehir, Bilecik-TR41",Female,5-9,Urban,108205.0
2009,"Erzurum, Erzincan, Bayburt-TRA1",Female,5-9,Urban,29389.0
2009,"Gaziantep, Adıyaman, Kilis-TRC1",Female,5-9,Urban,104780.0
2009,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,5-9,Urban,80825.0
2009,İstanbul-TR10,Female,5-9,Urban,493059.0
2009,İzmir-TR31,Female,5-9,Urban,110601.0
2009,"Kastamonu, Çankırı, Sinop-TR82",Female,5-9,Urban,14431.0
2009,"Kayseri, Sivas, Yozgat-TR72",Female,5-9,Urban,73832.0
2009,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Female,5-9,Urban,37758.0
2009,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Female,5-9,Urban,100487.0
2009,"Konya, Karaman-TR52",Female,5-9,Urban,70465.0
2009,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Female,5-9,Urban,44059.0
2009,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Female,5-9,Urban,65044.0
2009,"Mardin, Batman, Şırnak, Siirt-TRC3",Female,5-9,Urban,80265.0
2009,"Samsun, Tokat, Çorum, Amasya-TR83",Female,5-9,Urban,65042.0
2009,"Şanlıurfa, Diyarbakır-TRC2",Female,5-9,Urban,120545.0
2009,"Tekirdağ, Edirne, Kırklareli-TR21",Female,5-9,Urban,32866.0
2009,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Female,5-9,Urban,53643.0
2009,"Van, Muş, Bitlis, Hakkari-TRB2",Female,5-9,Urban,58259.0
2009,"Zonguldak, Karabük, Bartın-TR81",Female,5-9,Urban,17964.0
2010,"Adana, Mersin-TR62",Female,5-9,Urban,130874.0
2010,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Female,5-9,Urban,29548.0
2010,Ankara-TR51,Female,5-9,Urban,163010.0
2010,"Antalya, Isparta, Burdur-TR61",Female,5-9,Urban,66221.0
2010,"Aydın, Denizli, Muğla-TR32",Female,5-9,Urban,53855.0
2010,"Balıkesir, Çanakkale-TR22",Female,5-9,Urban,28371.0
2010,"Bursa, Eskişehir, Bilecik-TR41",Female,5-9,Urban,109232.0
2010,"Erzurum, Erzincan, Bayburt-TRA1",Female,5-9,Urban,28699.0
2010,"Gaziantep, Adıyaman, Kilis-TRC1",Female,5-9,Urban,106251.0
2010,"Hatay, Kahramanmaraş, Osmaniye-TR63",Female,5-9,Urban,82021.0
2010,İstanbul-TR10,Female,5-9,Urban,494904.0
2010,İzmir-TR31,Female,5-9,Urban,110563.0
